5745,1,4,13,"python",4,"RaRe-Technologies/gensim",3,264,289
1331,0,2,3,"python",0,"amoffat/sh",0,9,14
3585,3,4,6,"python",3,"coleifer/peewee",1,60,77
2234,0,2,1,"python",0,"falconry/falcon",1,37,41
4024,0,0,9,"python",10,"mwaskom/seaborn",6,78,103
3129,1,1,2,"python",0,"pyeve/eve",0,31,35
2464,1,24,22,"python",9,"pytorch/pytorch",0,287,343
620,1,1,6,"python",4,"ryanoasis/nerd-fonts",0,67,79
340,1,0,0,"python",0,"sloria/TextBlob",0,4,5
1979,11,4,12,"python",1,"tweepy/tweepy",3,85,116
