language,unigram,tf,idf,tfidf
c,thread,0.00151584733794418,0.999999327347282,0.00151584631830535
c-sharp,sparkleshare,0.00566550039376403,3.30258442034133,0.0187107933338827
c-sharp,git,0.00854526719142417,0.999999327347282,0.00854526144342697
c-sharp,https,0.00639033965576012,0.999999327347282,0.00639033535728078
c-sharp,my_project_folder,0.00175136837898515,3.30258442034133,0.00578404192271479
c-sharp,msbuild,0.00219410803631249,2.60943723978138,0.00572538721805741
c-sharp,reactiveui,0.00172394202853124,3.30258442034133,0.0056934640849989
c-sharp,22,0.00519925243604763,0.999999327347282,0.00519924893875635
c-sharp,error,0.0049014806311195,0.999999327347282,0.00490147733412524
c-sharp,buildagent,0.00145751462412187,3.30258442034133,0.00481356509004452
c-sharp,29495d0a71cf35ac,0.00143792437379765,3.30258442034133,0.00474886663453317
c-sharp,c,0.00453710197508904,0.999999327347282,0.00453709892319506
c-sharp,work,0.00452926587495935,0.999999327347282,0.00452926282833635
c-sharp,cmd,0.00451359367469998,0.999999327347282,0.00451359063861892
c-sharp,pushsharp,0.00135564532243593,3.30258442034133,0.0044771331213855
c-sharp,code,0.00447049512398669,0.999999327347282,0.004470492116896
c-sharp,mahapps_metro,0.00133605507211171,3.30258442034133,0.00441243466587415
c-sharp,0x00000,0.00166125322749374,2.60943723978138,0.00433493603652918
c-sharp,version,0.00419231356938279,0.999999327347282,0.00419231074941167
c-sharp,issue,0.0039689847156867,0.999999327347282,0.00396898204593834
c-sharp,ilspy,0.00119892331984218,3.30258442034133,0.00395954547729469
c-sharp,bso,0.00116757891932343,3.30258442034133,0.00385602794847653
c-sharp,project,0.00384752516367654,0.999999327347282,0.00384752257562828
c-sharp,build,0.00376524611231482,0.999999327347282,0.00376524357961179
c-sharp,exception,0.00368296706095311,0.999999327347282,0.0036829645835953
c-sharp,opserver,0.000983430566275776,3.30258442034133,0.00324786246666983
c-sharp,github_com,0.00316970250245858,0.999999327347282,0.00316970037034957
c-sharp,file,0.00316578445239373,0.999999327347282,0.00316578232292022
c-sharp,system_string,0.000952086165757026,3.30258442034133,0.00314434493785166
c-sharp,http,0.00311484980155076,0.999999327347282,0.00311484770633858
c-sharp,int32,0.00152412147522421,1.91629005922144,0.00292065883201807
c-sharp,notifications_sparkleshare_org,0.00086197101426562,3.30258442034133,0.00284673204249945
c-sharp,message,0.00284450434707655,0.999999327347282,0.00284450243371297
c-sharp,windows,0.00283666824694686,0.999999327347282,0.00283666633885425
c-sharp,servicestack,0.000842380763941402,3.30258442034133,0.0027820335869881
c-sharp,4,0.00274263504539061,0.999999327347282,0.00274263320054969
c-sharp,dotnet,0.00123026772036093,2.20397213167322,0.00271147577017263
c-sharp,assembly,0.00158289222619687,1.69314650790723,0.00268006844517872
c-sharp,openra,0.000811036363422652,3.30258442034133,0.00267851605816994
c-sharp,nuget,0.000799282213228121,3.30258442034133,0.00263969698486313
c-sharp,change,0.0025898310928617,0.999999327347282,0.00258982935080478
c-sharp,string,0.00256632279247264,0.999999327347282,0.00256632106622864
c-sharp,task,0.00251930619169452,0.999999327347282,0.00251930449707636
c-sharp,bot,0.00204130408378358,1.22314287866149,0.00249680655326251
c-sharp,asyncprotocolrequest,0.000752265612449996,3.30258442034133,0.00248442069163588
c-sharp,resource_openra_net,0.000752265612449996,3.30258442034133,0.00248442069163588
c-sharp,add,0.00247620764098124,0.999999327347282,0.00247620597535344
c-sharp,asyncrequest,0.000748347562385152,3.30258442034133,0.00247148100053361
c-sharp,intptr,0.000944250065627339,2.60943723978138,0.00246396128491399
c-sharp,nuget_targets,0.000728757312060934,3.30258442034133,0.00240678254502226
c-sharp,type,0.00240568273981405,0.999999327347282,0.00240568112162502
c-sharp,system_object,0.00072483926199609,3.30258442034133,0.00239384285391999
c-sharp,x,0.00237825638936014,0.999999327347282,0.00237825478961952
c-sharp,public,0.00237042028923046,0.999999327347282,0.00237041869476081
c-sharp,korebuild_proj,0.000709167061736715,3.30258442034133,0.00234208408951091
c-sharp,mvcprecompilation,0.000709167061736715,3.30258442034133,0.00234208408951091
c-sharp,object,0.00230773148819296,0.999999327347282,0.0023077299358911
c-sharp,bug,0.00222153438676639,0.999999327347282,0.00222153289244525
c-sharp,porcelain,0.000842380763941402,2.60943723978138,0.00219813973550418
c-sharp,xaml,0.000834544663811714,2.60943723978138,0.00217769192401112
c-sharp,var,0.00212750118521014,0.999999327347282,0.00212749975414069
c-sharp,fix,0.0020334679836539,0.999999327347282,0.00203346661583613
c-sharp,14,0.00202954993358905,0.999999327347282,0.00202954856840677
c-sharp,ienumerable,0.000607297760050778,3.30258442034133,0.00200565212085189
c-sharp,class,0.00200212358313515,0.999999327347282,0.00200212223640128
c-sharp,added,0.00195510698235702,0.999999327347282,0.001955105667249
c-sharp,unknown,0.00193159868196796,0.999999327347282,0.00193159738267285
c-sharp,notification,0.00157897417613202,1.22314287866149,0.00193131101912628
c-sharp,time,0.00192376258183827,0.999999327347282,0.00192376128781414
c-sharp,files,0.00191984453177343,0.999999327347282,0.00191984324038478
c-sharp,true,0.00191200843164374,0.999999327347282,0.00191200714552607
c-sharp,filename,0.00190025428144921,0.999999327347282,0.001900253003238
c-sharp,11,0.00189241818131952,0.999999327347282,0.00189241690837929
c-sharp,behavior,0.00186499183086561,0.999999327347282,0.00186499057637379
c-sharp,core_ignorecase,0.000560281159272653,3.30258442034133,0.00185037582762464
c-sharp,set,0.00183364743034687,0.999999327347282,0.00183364619693894
c-sharp,problem,0.00182581133021718,0.999999327347282,0.00182581010208022
c-sharp,master,0.00181405718002265,0.999999327347282,0.00181405595979215
c-sharp,test,0.00179446692969843,0.999999327347282,0.00179446572264537
c-sharp,inlaga,0.000536772858883591,3.30258442034133,0.00177273768101102
c-sharp,config,0.00176704057924452,0.999999327347282,0.00176703939063987
c-sharp,3,0.00175136837898515,0.999999327347282,0.00175136720092245
c-sharp,ms,0.00172786007859608,0.999999327347282,0.00172785891634631
c-sharp,30319,0.000521100658624216,3.30258442034133,0.00172097891660194
c-sharp,property,0.00170435177820702,0.999999327347282,0.00170435063177017
c-sharp,server,0.00168084347781796,0.999999327347282,0.00168084234719403
c-sharp,net,0.00151628537509452,1.10535984300511,0.00167604096416542
c-sharp,issues,0.00166908932762343,0.999999327347282,0.00166908820490596
c-sharp,user,0.00166908932762343,0.999999327347282,0.00166908820490596
c-sharp,stack,0.00166517127755858,0.999999327347282,0.0016651701574766
c-sharp,pr,0.00166125322749374,0.999999327347282,0.00166125211004724
c-sharp,ctor,0.00063080606043984,2.60943723978138,0.0016460488251915
c-sharp,assets,0.00163774492710468,0.999999327347282,0.0016377438254711
c-sharp,request,0.00163382687703983,0.999999327347282,0.00163382577804175
c-sharp,c#,0.00108138181789687,1.51082495111327,0.00163377863215882
c-sharp,botbuilder,0.00049367430817031,3.30258442034133,0.00163040107888605
c-sharp,end,0.00162990882697499,0.999999327347282,0.00162990773061239
c-sharp,ssh,0.00144576047392734,1.10535984300511,0.00159808557048331
c-sharp,make,0.00159072832632655,0.999999327347282,0.00159072725631882
c-sharp,cloud_githubusercontent_com,0.00156722002593749,0.999999327347282,0.00156721897174268
c-sharp,current,0.00156722002593749,0.999999327347282,0.00156721897174268
go,dbg,0.0101004992782074,2.60943723978138,0.0263566189569393
go,andlabs,0.00528701600816499,3.30258442034133,0.0174608166986609
go,github_com,0.0151254631885764,0.999999327347282,0.0151254530143924
go,serf,0.00354919683330728,3.30258442034133,0.0117215221664054
go,default,0.0108039022775545,0.999999327347282,0.0108038950102803
go,vuls,0.00267568984065394,3.30258442034133,0.00883669158140925
go,src,0.00810062800555367,0.999999327347282,0.00810062255664422
go,peco,0.00241823514808242,3.30258442034133,0.00798642572477881
go,docker,0.00710299107183905,1.10535984300511,0.0078513610960347
go,c,0.00670301681730831,0.999999327347282,0.00670301230850583
go,https,0.00624327629485918,0.999999327347282,0.00624327209530241
go,test,0.00605018527543055,0.999999327347282,0.00605018120575698
go,docker_machine,0.00230330001747014,2.60943723978138,0.00601031683997569
go,o,0.00599961381796114,0.999999327347282,0.0059996097823046
go,ssh,0.00541114594922626,1.10535984300511,0.00598126343691446
go,error,0.00564561361567531,0.999999327347282,0.00564560981813797
go,machine,0.00547550962236913,0.999999327347282,0.0054755059392527
go,0x0,0.00479049624391993,1.10535984300511,0.0052952221760959
go,cobra,0.00159529961289848,3.30258442034133,0.00526861164733507
go,local,0.00517208087755271,0.999999327347282,0.00517207739853845
go,ui,0.00513530163575678,0.999999327347282,0.00513529818148218
go,users,0.00492382099543018,0.999999327347282,0.0049238176834086
go,command,0.00486405472751179,0.999999327347282,0.00486405145569216
go,obj_test,0.00131026048898002,3.30258442034133,0.00432724587749422
go,golearn,0.00123670200538816,3.30258442034133,0.00408431277559981
go,usr,0.00393078146694006,0.999999327347282,0.00393077882288922
go,hashicorp,0.00115854611657181,3.30258442034133,0.003826196354837
go,version,0.0036457423430216,0.999999327347282,0.0036457398907031
go,goroutine,0.00108039022775545,3.30258442034133,0.00356807993407418
go,run,0.00322737846759289,0.999999327347282,0.00322737629668799
go,libmachine,0.000960857691918681,3.30258442034133,0.00317331364349576
go,goquery,0.000947065476245207,3.30258442034133,0.00312776368689056
go,http,0.00307106668996019,0.999999327347282,0.00307106462419883
go,control_go,0.000924078450122751,3.30258442034133,0.00305184709254856
go,sjwhitworth,0.000901091424000294,3.30258442034133,0.00297593049820655
go,x86_64_w64_mingw32,0.00150335150840865,1.91629005922144,0.00288085755107906
go,antony,0.00108039022775545,2.60943723978138,0.00281921049380097
go,type,0.00277683275559274,0.999999327347282,0.00277683088774864
go,bin,0.00277223535036825,0.999999327347282,0.00277223348561661
go,proxyname,0.000836727750857416,3.30258442034133,0.00276336403404894
go,file,0.00271706648767436,0.999999327347282,0.0027170646600322
go,err,0.00266189762498046,0.999999327347282,0.00266189583444779
go,future_architect,0.000799948509061486,3.30258442034133,0.00264189748310174
go,go_build194176823,0.000799948509061486,3.30258442034133,0.00264189748310174
go,info,0.00260672876228657,0.999999327347282,0.00260672700886338
go,running,0.00257914433093962,0.999999327347282,0.00257914259607117
go,packetbeat,0.000772364077714538,3.30258442034133,0.00255079756989133
go,go_build162267415,0.000758571862041064,3.30258442034133,0.00250524761328613
go,frps,0.000749377051592081,3.30258442034133,0.00247488097554933
go,memberlist,0.000749377051592081,3.30258442034133,0.00247488097554933
go,frp,0.000937870665796225,2.60943723978138,0.00244731464142723
go,gopath,0.000726390025469625,3.30258442034133,0.00239896438120732
go,code,0.00237226109583751,0.999999327347282,0.00237225950012964
go,x,0.00236766369061302,0.999999327347282,0.0023676620979976
go,nil,0.00211940380849049,1.10535984300511,0.00234270386101747
go,appdata,0.00183896208979652,1.22314287866149,0.00224931338426307
go,bbigras,0.000836727750857416,2.60943723978138,0.00218338855264586
go,exit,0.00217457267118438,0.999999327347282,0.00217457120845217
go,$,0.00216078045551091,0.999999327347282,0.00216077900205606
go,tcp,0.00174701398530669,1.22314287866149,0.00213684771504991
go,main_go,0.000643636731428782,3.30258442034133,0.00212566464157611
go,spf13,0.000809143319510468,2.60943723978138,0.00211140871025094
go,server,0.00211020899804151,0.999999327347282,0.00211020757860369
go,output,0.00208722197191905,0.999999327347282,0.00208722056794352
go,temp,0.00188033873681694,1.10535984300511,0.0020784509309244
go,make,0.00207802716147007,0.999999327347282,0.00207802576367945
go,calling,0.00207342975624558,0.999999327347282,0.00207342836154741
go,fatedier,0.000625247110530816,3.30258442034133,0.00206493136610251
go,failed,0.00204124791967414,0.999999327347282,0.00204124654662317
go,issue,0.0020090660831027,0.999999327347282,0.00200906473169894
go,add,0.00199067646220473,0.999999327347282,0.0019906751231708
go,pull,0.00195849462563329,0.999999327347282,0.00195849330824656
go,package,0.00194010500473533,0.999999327347282,0.00194010369971842
go,filebeat,0.000579273058285903,3.30258442034133,0.0019130981774185
go,br,0.00191252057338838,0.999999327347282,0.00191251928692622
go,id_rsa,0.000859714776979873,2.20397213167322,0.00189478740965129
go,home,0.00189413095249041,0.999999327347282,0.00189412967839808
go,lib,0.00188033873681694,0.999999327347282,0.00188033747200198
go,00,0.00186194911591898,0.999999327347282,0.00186194786347384
go,connectionattempts,0.000560883437387938,3.30258442034133,0.0018523649019449
go,connecttimeout,0.000560883437387938,3.30258442034133,0.0018523649019449
go,mingw64,0.00095626028669419,1.91629005922144,0.00183247208142032
go,os,0.00182976727934754,0.999999327347282,0.0018297660485496
go,passwordauthentication,0.000551688626938956,3.30258442034133,0.00182199826420809
go,p,0.00179298803755161,0.999999327347282,0.00179298683149333
go,cmd,0.00178839063232711,0.999999327347282,0.0017883894293613
go,3,0.00177919582187813,0.999999327347282,0.00177919462509723
go,dev,0.00176540360620466,0.999999327347282,0.00176540241870112
go,10,0.00176080620098017,0.999999327347282,0.00176080501656909
go,net,0.0015861048024495,1.10535984300511,0.00175321655542522
go,d,0.00172402695918424,0.999999327347282,0.00172402579951282
go,msys64,0.00078155888816352,2.20397213167322,0.0017225340087739
go,time,0.00171942955395975,0.999999327347282,0.00171942839738078
go,set,0.00171023474351076,0.999999327347282,0.00171023359311671
go,ip,0.00150794891363315,1.10535984300511,0.00166682617443326
go,daemon02,0.000501117169469551,3.30258442034133,0.00165498175665569
go,work,0.00164587107036788,0.999999327347282,0.00164586996326824
go,frpc,0.00049651976424506,3.30258442034133,0.00163979843778728
go,identitiesonly,0.00049651976424506,3.30258442034133,0.00163979843778728
go,puerkitobio,0.000491922359020569,3.30258442034133,0.00162461511891888
haskell,ghcjs,0.00464185061912595,3.30258442034133,0.0153301035362771
haskell,cabal,0.00542824472584601,2.60943723978138,0.0141646639342695
haskell,ihaskell,0.00313707486896974,3.30258442034133,0.0103604545877038
haskell,ghc,0.00335386459568716,2.60943723978138,0.0087516991731704
haskell,stack,0.00873109997407025,0.999999327347282,0.00873109410107212
haskell,build,0.00859507504750245,0.999999327347282,0.00859506926600186
haskell,yesod,0.0022741667410553,3.30258442034133,0.00751062764826764
haskell,type,0.00697127748659942,0.999999327347282,0.00697127279735067
haskell,elm,0.00263123217329576,2.60943723978138,0.00686603521950885
haskell,x,0.00660145971749323,0.999999327347282,0.00660145527700341
haskell,idris,0.00197236143523301,3.30258442034133,0.00651389014728259
haskell,https,0.00601910300062486,0.999999327347282,0.00601909895185887
haskell,hakyll,0.00176832404538132,3.30258442034133,0.00584003944239129
haskell,nul,0.00245695023613077,2.20397213167322,0.00541504984934015
haskell,stack_work,0.00158979132926109,3.30258442034133,0.0052504200756114
haskell,version,0.00519870266226286,0.999999327347282,0.00519869916534138
haskell,error,0.00519020110435237,0.999999327347282,0.00519019761314949
haskell,haskell,0.00379169482807725,1.35667427128601,0.00514409481782065
haskell,install,0.00478637710360424,0.999999327347282,0.00478637388403467
haskell,$,0.00472261541927558,0.999999327347282,0.00472261224259548
haskell,3,0.00465885373494693,0.999999327347282,0.0046588506011563
haskell,package,0.00453133036628962,0.999999327347282,0.00453132731827794
haskell,cabal_1,0.0013474969288122,3.30258442034133,0.00445022236355297
haskell,code,0.00430603908166171,0.999999327347282,0.00430603618519282
haskell,dist,0.00369817769106189,1.10535984300511,0.00408781711199716
haskell,github_com,0.00388946274404785,0.999999327347282,0.00388946012779016
haskell,4,0.00354940042762836,0.999999327347282,0.00354939804011452
haskell,file,0.0035238957538969,0.999999327347282,0.00352389338353884
haskell,compiling,0.00311582097419352,0.999999327347282,0.00311581887832807
haskell,purescript,0.000939422149108824,3.30258442034133,0.00310252095377037
haskell,ghc_7,0.000926669812243094,3.30258442034133,0.00306040528471466
haskell,bin,0.00304780851090962,0.999999327347282,0.00304780646079295
haskell,import,0.00294153903702854,0.999999327347282,0.00294153705839431
haskell,ghcjs_boot,0.000884162022690658,3.30258442034133,0.00292001972119564
haskell,ipython,0.00109670097045284,2.60943723978138,0.00286177235320401
haskell,x86_64_osx,0.000837403454182979,3.30258442034133,0.00276559560132472
haskell,stack_yaml,0.000833152675227735,3.30258442034133,0.00275155704497282
haskell,1_0,0.00271199697344538,0.999999327347282,0.00271199514921325
haskell,work,0.00267799074180344,0.999999327347282,0.00267798894044568
haskell,issue,0.0026652384049377,0.999999327347282,0.00266523661215785
haskell,src,0.00264823528911673,0.999999327347282,0.00264823350777407
haskell,main,0.00261422905747478,0.999999327347282,0.0026142272990065
haskell,users,0.0026057274995643,0.999999327347282,0.00260572574681461
haskell,list,0.00257597204687759,0.999999327347282,0.00257597031414299
haskell,function,0.00257172126792235,0.999999327347282,0.00257171953804705
haskell,home,0.00257172126792235,0.999999327347282,0.00257171953804705
haskell,5,0.00256321971001186,0.999999327347282,0.00256321798585515
haskell,haddock,0.000769390990899082,3.30258442034133,0.00254097869969429
haskell,run,0.00240594088866785,0.999999327347282,0.00240593927030517
haskell,nat,0.00125397979179685,1.91629005922144,0.00240298900948487
haskell,b,0.00239318855180212,0.999999327347282,0.00239318694201733
haskell,failed,0.00239318855180212,0.999999327347282,0.00239318694201733
haskell,x86_64_linux,0.0010839486335871,2.20397213167322,0.00238899258059124
haskell,http,0.00238468699389163,0.999999327347282,0.00238468538982544
haskell,notebookapp,0.00071838164343616,3.30258442034133,0.00237251602347146
haskell,c,0.00231242375165249,0.999999327347282,0.00231242219619437
haskell,monad,0.000692876969704698,3.30258442034133,0.00228828468536005
haskell,0_1,0.0022741667410553,0.999999327347282,0.00227416521133086
haskell,module,0.00226991596210005,0.999999327347282,0.00226991443523491
haskell,make,0.0021763988250847,0.999999327347282,0.00217639736112411
haskell,case,0.00214239259344275,0.999999327347282,0.00214239115235655
haskell,test,0.00209988480389031,0.999999327347282,0.00209988339139709
haskell,warning,0.00207438013015885,0.999999327347282,0.00207437873482142
haskell,configure,0.00206587857224836,0.999999327347282,0.00206587718262953
haskell,f,0.00206162779329312,0.999999327347282,0.00206162640653358
haskell,string,0.00206162779329312,0.999999327347282,0.00206162640653358
haskell,ghci,0.000620613727465558,3.30258442034133,0.00204962922737771
haskell,data,0.00204462467747215,0.999999327347282,0.0020446233021498
haskell,n,0.00202337078269593,0.999999327347282,0.00202336942167007
haskell,y,0.00198086299314349,0.999999327347282,0.00198086166071062
haskell,@,0.00195110754045679,0.999999327347282,0.001951106228039
haskell,read_hs,0.00058660749582361,3.30258442034133,0.00193732077656249
haskell,system,0.00193410442463581,0.999999327347282,0.00193410312365522
haskell,ghc_8,0.000735384759257134,2.60943723978138,0.00191894037637323
haskell,line,0.00188309507717289,0.999999327347282,0.00188309381050387
haskell,issues,0.00187884429821765,0.999999327347282,0.00187884303440792
haskell,files,0.00185759040344143,0.999999327347282,0.0018575891539282
haskell,debug,0.00185333962448619,0.999999327347282,0.00185333837783225
haskell,foo,0.00182358417179948,0.999999327347282,0.00182358294516063
haskell,process,0.00180658105597851,0.999999327347282,0.00180657984077685
haskell,usr,0.00178957794015753,0.999999327347282,0.00178957673639307
haskell,exitfailure,0.000539848927315931,3.30258442034133,0.00178289665669157
haskell,running,0.00177257482433656,0.999999327347282,0.00177257363200929
haskell,lib,0.00176832404538132,0.999999327347282,0.00176832285591334
haskell,packages,0.00176832404538132,0.999999327347282,0.00176832285591334
haskell,found,0.00176407326642607,0.999999327347282,0.0017640720798174
haskell,hackage,0.000531347369405444,3.30258442034133,0.00175481954398777
haskell,problem,0.0017470701506051,0.999999327347282,0.00174706897543361
haskell,linking,0.00173006703478412,0.999999327347282,0.00173006587104983
haskell,int,0.00172581625582888,0.999999327347282,0.00172581509495389
haskell,m,0.00170031158209742,0.999999327347282,0.00170031043837821
haskell,s,0.00170031158209742,0.999999327347282,0.00170031043837821
haskell,setup,0.00168330846627645,0.999999327347282,0.00168330733399443
haskell,text,0.00165780379254498,0.999999327347282,0.00165780267741876
haskell,lts_7,0.000497341137763495,3.30258442034133,0.00164251109317255
haskell,gibiansky,0.000480338021942521,3.30258442034133,0.00158635686776494
haskell,library,0.00157703899239536,0.999999327347282,0.00157703793159579
haskell,loading,0.00157703899239536,0.999999327347282,0.00157703793159579
haskell,ghcjs_0,0.00046758568507679,3.30258442034133,0.00154424119870923
haskell,nix,0.00125397979179685,1.22314287866149,0.00153379645232173
java,roboguice,0.00434804647678695,3.30258442034133,0.0143597905531566
java,https,0.0088143688292378,0.999999327347282,0.00881436290022865
java,lombok,0.0024668968352755,3.30258442034133,0.00814713505477019
java,che,0.00339620728692038,2.20397213167322,0.00748514621375802
java,class,0.00714724220083244,0.999999327347282,0.00714723739322054
java,public,0.00591379378319469,0.999999327347282,0.00591378980526523
java,androidruntime,0.00175160939673671,3.30258442034133,0.00578483790418614
java,activitythread_java,0.0017009197357379,3.30258442034133,0.00561743101949908
java,05_19,0.00161080478285112,3.30258442034133,0.00531981878005542
java,string,0.00526609255932098,0.999999327347282,0.00526608901706951
java,github_com,0.00517034542187878,0.999999327347282,0.00517034194403188
java,error,0.00482114997944253,0.999999327347282,0.00482114673648289
java,java,0.00432551773856526,1.10535984300511,0.0047812536084163
java,code,0.00477609250299914,0.999999327347282,0.00477608929034753
java,method,0.00447195453700627,0.999999327347282,0.00447195152893389
java,swagger,0.00199379333261992,2.20397213167322,0.00439426494141018
java,dalvikvm,0.00130103463230283,3.30258442034133,0.00429677670696784
java,version,0.00385241423590968,0.999999327347282,0.00385241164457278
java,issue,0.00370597743746867,0.999999327347282,0.00370597494463288
java,android,0.00368344869924698,0.999999327347282,0.0036834462215652
java,@override,0.00111517254197386,3.30258442034133,0.00368295146311529
